id,price,nebenkosten,kaltmiete,location_postalCode,location_cityName,location_street,roomSize,description
6000346,17.1000,7,335,77652,Offenburg Innenstadt,Lihlstraße,20,"Hallo Welt, wir suchen einen 3. Mitbewohner/in für unsre kleine liebenswerte WG!Leider verlässt uns unser Mitbewohner im Juli um seine Bachelor-Thesis zu schreiben, weshalb wir so schnell wie möglich einen Nachmieter suchen.. und damit sind wir auch schon bei dem Zimmer!Also es hat 20qm &amp kostet 335€ Miete (so viel kostet übrigens auch die Kaution), es ist unmöbliert, schön hell und liegt zum Innenhof, daher ist es auch sehr ruhig dort.Über die Lage unserer WG kann man sich eigentlich kaum beschweren, wir sind zu Fuß ca. 5 Minuten vom Bahnhof sowie Einkaufsmöglichkeiten entfernt, Fitnessstudio (wo Evelyn &amp ich jede freie Minute verbringen (nicht)) ist auch um die Ecke, das alles ist natürlich noch flotter mit Fahrrad beradelbar. Die Hochschule (wo Evelyn &amp ich jede freie Minuten verbringen (leider wahr)) ist mit dem Fahrrad ca. 15 Minuten entfernt, was auch echt okay ist, weil man einfach nur an der schönen Kinzig entlang radeln muss. Wenns hier im sonnigen Offenburg aber mal regnet, kann man auch einfach an die 5 Minuten entfernte Bushaltestelle laufen und sich vom Bus chauffieren lassen.Unser WG-Leben ist ziemlich unkompliziert und locker, wir sind auf keinen Fall &#039ne Zweck-WG, denn wir kochen, lachen und trinken zusammen.Wir suchen auf jeden Fall in erster Linie jemanden, der zu uns passt und den es auch nicht stört, wenn es hier mal chaotischer zugeht oder Freunde vorbeikommen (natürlich alles im Rahmen). Außerdem solltest du Student/in sein, da das vom Vermieter bevorzugt wird.Kurz zu uns beiden:Evelyn (21 Jahre) &amp ich, Theresa (20) studieren beide Medien- &amp Informationswesen im 2. Semester an der Hochschule. Wir beide sind gesellige Menschen, kochen und labern gerne zusammen dies das, aber sind natürlich auch oft in unseren Zimmern, wenn wir mal unsere Ruhe haben wollen. Bei uns kann es auch mal chaotischer zugehen, wenn wir keine Zeit (oder Willenskraft) haben, das Geschirr abzuspülen, oder wenn unangemeldet mal Freunde reinschneien, aber das hält sich wirklich in akzeptablen Grenzen.So ihr Lieben, das war die Kurzfassung von uns. Jetzt würden wir euch gerne persönlich kennen lernen, um wirklich jemanden zu finden, der zu uns passt. Wir stecken gerade zwar mitten in der Prüfungsphase, nehmen uns aber auf jeden Fall Zeit euch alles in Ruhe zu zeigen. Meldet euch am besten so bald wie möglich, da das Zimmer ab dem 1. August vermietet werden sollte.Also hinterlasst mir einfach &#039ne Nachricht :) Adieu &amp bis hoffentlich baldEvelyn &amp Theresa"
4000801,11.9778,95,444,10829,Berlin Schöneberg,Leberstr,45,"Hallo,Zwei sehr schöne Zimmer werden in meiner Wg frei.Sie sind mit einer Tür verbunden und insgesamt 45 qm. Es ist sehr hell, ein schöner Altbau mitStuck.Der angegebene Mietpreis enthält die Warmmiete inklusive Strom.Es kommt noch die Mitbenutzung von Internet und GEZ Gebühren hinzu. Meldet euch.Ich freue mich.Valeska"
4000365,20.1429,10,695,28012,Madrid Huertas,Calle Principe,35,"Das Zimmer ist sehr groß und kann auch gerne zu zweit bewohnt werden. Es besteht aus zwei Räumen und besitzt eine schönen Balkon. Desweiteren besitzt es ein separates kleines Bad, die Toilette wird aber mit den anderen Bewohnern geteilt. In der Küche ist alles vorhanden und man wohnt absolut im Herzen Madrids.Einkaufsmöglichkeiten sind in unmittelbarer Entfernung (Lidl, Carrefour, Vecino, Markthalle, Gemüsehändler usw.). Das Nachtleben auch. Zentrale Plätze wie der Plaza Mayor und das Puerta del Sol sind in drei bis fünf Minuten zu Fuß zu erreichen. In-Viertel wie La Malasaña, Chueca und La Latina in 10 bis 15 Minuten. Zum Ausspannen und joggen kann man den Park „El Buen Retiro“ ebenso in 10 bis 15 Minuten zu Fuß erreichen.Derzeit wird die Wohnung komplett neu bezogen (ausschließlich Erasmusstudenten) und es wird sicherlich wieder eine bunte und lustige Mischung geben.In Spanien ist es üblich,dass die Wohnungen versichert sind und diese Versicherung vom Mieter beglichen wird. Für dieses Zimmer beläuft sich die Versicherung auf 180 Euro/Jahr. Bei zwei Personen in diesem Zimmer beläuft sie sich auf 250 Euro/Jahr. Deswegen wäre es vielleicht hilfreich, wenn du/ihr ein Jahr bleiben würdest/t. Ansonsten müsstest du Anfang nächsten Jahres einen Nachmieter suchen und die Hälfte der Versicherung kassieren.Das Zimmer ist in zwei Zimmer aufgeteilt und kann sehr gerne von ZWEI Personen bewohnt werden. Das Zimmer besitzt ein eigenes Bad, die Toilette teilt man sich aber mit den restlichen Bewohnern.Ansonsten bleibt nochmal zu betonen, dass die Lage absolute Weltklasse ist und man eine sehr, sehr gute Zeit in Madrid verbringen kann.Für die heißen Tage gibt es übrigens eine Klimaanlage, mit der man an den kälteren Tagen heizen kann.Bei Interesse bitte eine E-Mail an mich, da ich diese dann an den Vermieter weiterleiten kann.Viele Grüße,Phille"
5000325,26.0909,0,287,55129,Mainz Hechtsheim,Generaloberst-Beck Staße,11,"Hallo ich suche einen nachmieter für mein zimmer in einer 3er wg in der wohnanlage in hechtsheim. zugegeben ist die wohnanlage nich die schönste, aber man hat dort alles was man braucht. Ein kleines bad, internet ausreichend platz in einem der kühlschränke,eine kleine aber ausreichende kochzeile. zudem bietet das wohnheim waschmaschinen/trockner nätürlich eine wohnheimbar, ein musikproberaum ein fitnessraum und vieles mehr. und wenn man sich wie ich gut mit seinen mitbewohnern versteht, kann man dort eine prima zeithaben. das zimmer kann entweder bis 30 september 2015 oder unbefristet gemietet werden. die 287€ enthalten sowohl die miete als auch die nebenkosten und auch das internetdas zimmer liegt in der generaloberst-beck straße 14 in hechtsheim. die nächste haltestelle ist nur ca. 3 minuten entfernt die 50/51/52 fahren im engen takt in die stadt zudem gibt es eine express lienie zur uni. ein ziemlich großer rewe mit getränkemarkt ist nur ca 5 Minuten zu erreichen"
9000657,44.5455,40,450,80337,München Ludwigsvorstadt-Isarvorstadt,Frauenlobstrasse,11,"Hi zusammen,wir,Lennert und Leon sind auf der Suche nach jemandem, der Charlottes (Lennerts Freundin, die in Berlin weiter studiert) Zimmer vorerst bis Ende Februar 2022 übernimmt. Harte Fakten:-Frauenlobstr-500,- tutto completto-11-13qm geschätztWeiche Fakten:-Lennert = fertiger Urologe, der manchmal Fertiggerichte isst-Leon= unfertiger Transportation Systems Student, der manchmal Fertiggerichte isst-beides Hockeyspieler, aber nicht professionellWir geben Rückmeldung uns bis Sonntag auf eure Bewerbungen um nächste Woche Besichtigungen des Zimmers möglich zu machen. Höchst aussagekräftige Bewerbungsunterlagen bitte an:und"
8000246,10.5263,0,200,4229,Leipzig Schleußig,Stieglitzstr.,19,"Hallo,Bitte komplett durchlesen.Ich suche eine(n) Untermieter(in)für mein 19 m2 Zimmer, da ich zurzeit im Ausland bin und nicht früher als 5.07 zurück kommen würde. Zimmer komplett möbliert.Normalerweise bezahle eich für das Zimmer 250€ monatlich warm. Trotzdem vermiete es für den oben genannten Raum und gleichen Preis (200€) Es gibt 3 Schränke, 2 Regale, 1 Schreibtisch, 1 Bett, 1 Bodenlampe (aus unbekannten Gründen funktioniert der Lichtschalter nicht.Da ich nur von 1.04 bis 06.05 im Ausland bleiben sollten, hatte ich nicht geplant mein Zimmer zu vermieten. Wegen der Corona-Pandemie konnte ich nicht rechtzeitig zurückfliegen, deswegen habe ich mich entschieden einen Untermieter / eine Untermieterin.Problem ist, das meine Schlüssel habe ich mit mir und leider keine weiteren Kopien. Meine Mitbewohner würden die Verwaltung nach der Möglichkeit fragen eine Kopie der Schlüssel zu machen. Meine Regale, Schränke und Schubladen sind leider nicht leer, deswegen ist das Zimmer idealfür Leute, die nur etwas kurzfristig bleiben wollen. Idealerweise die Variante „ohne Sack und Pack“.Falls Zusatzplatz für deine Sachen bräuchtest, dann rede ich mit meinen Mitbewohnern, um dir mehr Platz geben zu können.Miete ist handelbar, wenn du weniger Tage bräuchtest (weniger als ein Monat).Wohnung ist Leipzig-West (Schleußig). Stieglitzstr. Ecke Könneritzerstr. Exzellente Lage. Eine Minute zu Fuß von der Haltestelle Stieglitzstr. (Straßenbahnlinien 1 &amp 2 sowie Buslinie 74).Einkaufsmöglichkeiten:- Getränkemarkt gegenüber - Konsum: 1 Minute zu Fuß - Neto: nächste Haltestelle (Rödelstr.). Zu Fuß maximal 10 Minuten zu FußDeine Mitbewohner sind Ivonne, Joas (beide Deutschen) und Marco aus Sizilien, Italien. Alle sehr nett und unkompliziert.Man darf kostenfrei oder mit Parkuhr überall parken, aber es ist nicht einfach freie Plätze besonders abends zu finden.Kontakt lieber mit meinen Mitbewohnern (siehe Kontaktdaten)Bilder hoffentlich in den kommenden Tagen. Ich frage meine Mitbewohner, ob sie Fotos machen können"
7000330,21.0000,0,420,72469,Meßstetten Meßstetten,Hauptstraße,20,"Zimmer mit ca 20 qm. Direkter Gartenzugang. Hell Lichtdurchflutet mit Elektrischen Rolläden.Gemeinschaftsräume: Wohnzimmer, Esszimmer, Küche, Waschküche, Garten, Balkon, 2 Kellerräume, GarageSeparat: Schlafzimmer, Dusche mit Toilette, Das Haus ist zum Großteil möbliert (z.B. Sofa, TV, Küchenausstattung, Waschmaschine, Trockner etcZentrale Wohnlage. Alle Wichtigen Einkaufsmöglichkeiten sind zu Fuss in weniger als 5 Minuten zu erreichen. Bushaltestation 200mIch habe mitmeienr Partnerinn zusammen in diesem haus gelebt.Sie zieht zum 15.11.2018 aus und ich bin nun auf der Suche nach einem Mitbewohner.Er/Sie sollte nicht auf eine Zweck WG aus sein.Hobbys:Kochen, BBQ, Fussball, Freundetreffen, Musik, SkifahrenIch bin Männlich, 27 Jahre Alt, BerufstätigDie Nebenkosten werden noch ermittelt und vor Ort besprochenBitte 1 Kontakt mit kurzer Beschreibung zur Person per Mail"
4000368,12.8750,0,206,30449,Hannover Linden-Mitte,Minister-Stüve-Str.,16,"Das Zimmer in der 3er WG ist knapp 16 m2 groß und hat zwei große Fenster, die in den Innenhof zeigen. Somit kommt genügend Licht rein und ruhig ist es auch noch. Der Boden ist ein Holzimitat-PVC, der sehr leicht sauber zu halten ist.Auch die Heizung ist super und in 10 min ist das ganze Zimmer warm.Optimal wäre es, wenn ich das Zimmer möbliert vermieten könnte. Dabei wäre ein 140x200 m Bett mit Matratze (sauber, 1 Jahr alt), Kleiderschrank, Zweier-Sofa, Regal und ein kleiner Tisch. Für die ganze Kombi würde ich gerne 100 € bekommen. Aber darüber kann man noch reden, kann auch einzeln verkauft werden.Die Wohnung ist mir allem Nötigen ausgestattet (Waschmaschine, Herd mit Backofen,Kühlschrank, Staubsauger…) und das Bad hat sogar eine Badewanne. Die Wohnung liegt im 5. Stock und da es keinen Aufzug gibt, kommt man um leichte sportliche Betätigung nicht herum. Der Keller kann als Abstellraum genutzt werden, z.B. für Fahrräder.Die Lage istsehr zentral direkt am Schwarzen Bär. Von dort aus fahren die Linie 9 und 17 zum Kröpke und/oder Hbf, sowie die Busse 120, 300 und 500. Einkaufsmöglichkeiten wie Rewe, Backfactory, Rossmann, Apotheken, Restaurants sowie Bars und Konzerte (Broncos, Capitol, Lux) sind in 2 min zu erreichen. Auch den Lindener Wochenmarkt kann man zu Fuß in 5 min besuchen. Wem das nicht reicht hat es auch zur Limmerstraße (7 min zu Fuß) nicht weit.Zur Hauptuni braucht man mit Straßenbahn 15 min, mit dem Fahrrad 10 min. Auch die Innenstadt ist in 10 min erreichbar.Maria (25) und Marc (30) sind beide berufstätig. Maria ist Grafikdesignerin, Marc arbeitet bei UPS und wird ab Oktober Landschaftsarchitektur und Umweltplanung studieren. Daher sind die Abende entspannt und es wird gekocht und gequatscht.Schreibt einfach eine nette Mail mit kurzer Info über Euch und wir melden uns dann wegen einem Besichtigungstermin, der abends ab 19 Uhr stattfinden kann.Wir freuen uns auf eure Bewerbung."
1009672,11.2500,50,175,7749,Jena Jena-Ost,Geschwister-Scholl-Str.,20,"20²Zimmer in 2-er WGJena OstAb Ende FebruarDie Wohnung in der Geschwister-Scholl-Str.ist hell, hervorragend an die öffentlichen Verkehrsmittel angebunden, Haltestelle 4,2,14direkt ums Eck,DSL-fähig, hat eine kleine „Dachterasse“und ein schönes kleinesBad mit Fenster, sowie einen Keller.Edeka, Plus, Bäcker, Schreibwarenladen, guter Dönerladen in 1-3 Min erreichbar.Zur Saale und in den Wald 1 Minute175 kalt225 warmBei Interesse----/-------"
2001549,20.0000,0,200,88069,Ravensburg Tettnang,Kalchenstraße,10,"Hi ihr,Biete 1 Zimmer in einer frisch renovierten 2er WG an.Die Wohnung ist ca. 73m² groß, hat 3 Zimmer, ein kleines Bad, eine Küche und einen kleinen Balkon. Sie befindet sich im 2. Stock und man bekommt trotz ihrer zentralen Lage so gut wie keinen Lärm von der Straße mit.In der Wohnung ist Rauchen oder das Haltenvon Haustieren nicht erlaubt.Zu mir: Meine Name ist Lars Altmar, ich bin 20 Jahre alt und ich mache gerade eine Ausbildung zum Jugend- und Heimerzieher am IfsB in Ravensburg. Ich arbeite in der St. Lukas Klinik in Liebenau ( 3km von Tettnang).Falls ihr Interesse habt, würde ich mich über eine Nachricht freuen.Gruß Lars"
9000255,12.7273,0,280,27570,Bremerhaven Geestemünde,Georgstraße,22,"Moin zusammen, ich biete mein voll möbliertesWG Zimmer für 6 Monate zur Untermiete an. Da ich von Januar bis Juni im Ausland unterwegs bin hast du die Möglichkeit Bremerhaven zu entdecken. ZimmerbeschreibungDas Zimmer befindet sich im 3. Stock und ist Teil einer 3er WG.Mit 22 m^2 ist es das GRÖßTE Zimmer der WG und besitzt im hinteren Teil einen abgetrennten Bereich, den ich momentan als Bettnische(1,60m x 1,90m Bett) verwende. Mit zwei Kleiderschränken und einem weiter Schrank hast du auf jedenfall die Möglichkeit deine Sachen zu verstauen. Der Schreibtisch mit Schreibtischstuhl ist so ausgereichtet, dass das Tageslicht des großen Fensters das Arbeiten erleuchtet. Das quadratische Zimmer bietet weiterhin genug Platz um möglicherweise eine Couch mitzubringen oder den Raum zum Workout zu benutzen, oder was du auch immer machen möchtest.WG- BeschreibungDie WG besitzt neben Spühl- und Waschmaschine, die sich in der Küche befinden, einen an die Küche im westenangrenzenden Balkon. Nach dem Winter wird hier auch wieder Tisch und Sitzbank mit Stühlen aufgebaut um im Frühjahr und Sommer die letzten Sonnenstrahlen auszunutzen. Außerdem befinden sich in der Küche ein Kühlschrank + Gefrierfach, sowie Backofen + Herd mit Zerankochfeld und ein Minibackofen. In einer abgegrenzenten Kammer sind Putzmittel und der gleichen zufinden.Der angrenzende Flur verbindet alle Zimmer der Wohnung. Hier werden Schuhe und Jacken abgestellt/ aufgehängt. In den zwei Schränken und der Kommode, die sich ebenfalls im Flur befinden, können Sachen oder WG- Eigentumgelagert werden.Das Badezimmer ist klein (optimal zum Putzen), enthält aber alleswas man braucht: Badewanne, Toilette, Waschbecken, zwei Schränke.Außerdem kannst du den hauseigenen Fahrradschuppen im Hinterhof, sowie den Wäscheboden im Dachboden nutzen.Zur Hochschule und Innenstadt im norden und zum Bahnhof im osten sind es jeweils 10 Min. zu Fuß.Nächste Einkaufsmöglichkeiten befinden sich in der Grasshofstraße (d.h. nur die Straßenseite überqueren). Zu Fuß sind es 3 Min. zu Penny, Rossmann, Bäcker, Metzger Apotheke und Markt (Mittwochs und Samstags mit leckeren frischen Sachen).Eine zentrale Bushaltestelle für die Öffentlichen befindet sich direkt vor der Tür, von hier geht es in alle RichtungenBremerhavens.Mit dem Fahrrad bist du in Bremerhaven super flexibel und kannst alles in max. 30 Minuten erreichen.Wir sind eine gemütliche 3er WG. Tagsüber geht jeder seinen Tätigkeiten nach, abends sitzen wir aber auch gerne mal zusammen, kochen oder machen einen Spieleabend oder gehen zum Sport. Wir haben einen wöchentliche Putzplan, denn Dreck mag keiner.Du wirst mit Neele und Francis zusammenwohnen. Neele studiert im 5. Semester Biotechnologie und ist immer bei einer Unternehmung, ob Sport oder Spieleabend dabei. Francis studiert Gründung Innovation und Führung, auch an der HS Bremerhaven. Auch er ist für spontane Ausflüge zu begeistern und veranstaltet auch gern Spieleabende in der WG oder mit den im Haus wohnenden jungen Leuten.WG- Anschaffungen (Putz- , Waschmittel…)werden über eine WG- Kasse finanziert, der Beitrag an der WG- Kasse ist im oben genannten Preis bereits inkludiert. Die 1. Monatsmiete und Kaution sind im Voraus zu überweisen!Bei Fragen oder Interesse kannst du mich gern unter WhatsApp erreichen ----/-------."
5000327,19.4444,70,280,78462,Konstanz Paradies,Gartenstraße,18,"Hallo zusammen,da ich zum 1.Juni Konstanz leider verlassen muss (Masterthesis), suche ich einen Nachmieter für mein vollmöbliertes ca. 17 m2 großes Zimmer (350€/Monat warm)in einer 3er-WG. Die Wohnung befindet sich in der Gartenstraße (Erdgeschoss) in bester Lage in Stadtteil Paradies. Die FH ist nur einen Katzsprung entfernt. Für Uni-Studenten hält der Bus ca. 50 m von der Haustüre entfernt. Die Möbel müssten für ca. 80€ übernommen werden. Enthalten sind dabei ein weißer Kleiderschrank, ein Hochbett samt Matratze, zwei weiße Regale, ein weißer Schreibtischbeistellcontainer, ein blaues Ecksofa. Ggf. kann ich noch meinen Schreibtisch und den Wohnzimmertisch da lassen (hängt davon ab wie gut mein zukünftiges Zimmer ausgestattet sein wird). Ein Wohnzimmer haben wir leider nicht, dafür eine super ausgestattetet, große undgemütliche Küche die als Wohnzimmerersatz dient.Deine zukünftigen Mitbewohnerinnen sind Gesa (25, Master Politik- und Verwaltungswissenschaften) und Sinja (25, Jura). Wir werden kommende Woche zwei Termine für ein WG-Casting (max. 30min/Person) anbieten und zwar am 27.05.2015 ab 18:00 Uhr und am 28.05.2015 ab 19:00 Uhr. Wenn du min. 23 Jahre alt bist, eine offene und unkomplizierte Person bist, dann freuen wir uns wenn du dich einfach kurz telefonisch (unter der Woche ab 19:30) für eine Besichtigung anmelden würdest. Die Nummer lautet: ----/------- 19. Zur Not könnt ihr mir auch eine E-Mail schreiben.Beste Lage in Konstanz Paradies. Zu Fuß nur 2-3 Minuten zur FH und zum Seerhein. Auch in die Altstadt sind es zu Fuß nur 5-7 Minuten."
5000768,14.5833,100,250,74523,Schwäbisch Hall Hessental Im wilden Jäger,Im wilden Jäger,24,"Es handelt sich um (zwei) ruhige Zimmer Hochpaterre in der Jägerhaus WG. Die Zimmer sind teilmöbliert und liegen hintereinander... (Wohnzimmer + Schlafzimmer)....Die Jägerhaus Wg liegt im Stadteil Hessental. Es gibt dort alle Geschäfte des täglichen Bedafts wie zB.: Lidl, Kaufland..Pizza ezc...Zur nächsten Bushaltestelle Linie 1(Beste in SHA) sind es ca 2 Min.Zum Bahnhof Hessental sind es ca. 7 Gehminuten...Die Jägerhaus Wg ist eine gemischte Wg aus berufstätigen und Schülern... ein cooles Miteinader zeichnet die Wg aus ....Wenn Du ordentlich und cool drauf bis melde Dich bei uns!"
2001551,20.0000,0,200,88069,Ravensburg Tettnang,Kalchenstraße,10,"Hi ihr,Biete 1 Zimmer in einer frisch renovierten 2er WG an.Die Wohnung ist ca. 73m² groß, hat 3 Zimmer, ein kleines Bad, eine Küche und einen kleinen Balkon. Sie befindet sich im 2. Stock und man bekommt trotz ihrer zentralen Lage so gut wie keinen Lärm von der Straße mit.In der Wohnung ist Rauchen oder das Haltenvon Haustieren nicht erlaubt.Zu mir: Meine Name ist Lars Altmar, ich bin 20 Jahre alt und ich mache gerade eine Ausbildung zum Jugend- und Heimerzieher am IfsB in Ravensburg. Ich arbeite in der St. Lukas Klinik in Liebenau ( 3km von Tettnang).Falls ihr Interesse habt, würde ich mich über eine Nachricht freuen.Gruß Lars"
8000675,18.3333,60,270,21339,Lüneburg Lüneburg,Am Jägerteich,18,"Das Zimmer befindet sich zum Norden und ist somit auch im Sommer angenehm kühl. Es ist durch große Fenster hell ausgeleuchtet. Es bietet mit 18 Quadratmetern genügend Platz um sich gemütlich einzurichten.Es sind von der Haustür zwei Bushaltestellen in weniger als 1 min zu erreichen. Zu Fuß gelangt man innerhalb von 15 min in die Innenstadt mit demFahrrad sind es ca. 7 min.Die Uni ist schnell mit dem Rad zu erreichen, Uni Volgershall ist in direkter Fußläufigkeit. Ein Rewe ist 5 min zu Fuß entfernt.In der WG werden abends mal Filme geschaut zusammen gekocht oder ein Wein getrunken.Aber auch genügend Freiraum für einen selber ist gegeben und somit auch ein ruhiger Rückzugsort vom alltagsstress."
7000333,19.2593,40,480,55116,Mainz Altstadt,Betzelsstr.,27,"Hello People,ich konnte eine 3 Zimmer-Wohnung in der Mainzer Altstadt ergattern und suche nun nach zwei passenden Mitbewohnern um eine WG zu gründen!Die Wohnung hat 3 Schlafzimmer, eine Küche in der man gut sitzen kann und ein Bad mit Badewanne. Der Flur ist geräumig. Es sind zwei Zimmer frei. Du bewirbst dich hier auf Zimmer Nummer 1:Das Zimmer hat 27 qm und Laminatboden. Es kostet ca. 520€ warm.Es ist unmöbliert! Die Bilder stammen vom Vormieter.Ich habe schon alles mit einberechnet, da wir aber gemeinsam Heizung, Strom und Internet anmelden müssen, kann es natürlich sein, dass sich der Preis noch etwas ändert.Die Lage ist top, die Wohnung liegt direkt in der Innenstadt (neben Galeria Kaufhof)Da ich selber nicht aus Mainz komme und jetzt erst zuziehe, kann ich dazu leider noch nicht viel mehr sagen. Einkaufsmöglichkeiten gibt es aber genug. Zum HBF braucht man ca. 10-15 Minuten zu Fuß (je nachdem wie schnell du bist :D)Da wir die WG komplett neu gründen, gibt es natürlich noch kein festes WG-Leben. Ich finde es schön, wenn man sich mal in der Küche zusammenfindet und sich gut versteht, man sollte sich vertrauen können und gutaufeinander achten. Es wäre auch toll, wenn daraus ein freundschaftliches Verhältnis wird und man sich zusammen ein schönes Zuhause schafft! Ich habe aber auch gern mal meine Ruhe und freue mich, wenn ich die Tür zu meinem Zimmer hinter mir zu machen kann. :DDa wir zu dritt neu in die Wohnung kommen, müssen wir natürlich zusammen einige Sachen besorgen (Kühlschrank, Waschmaschine, Staubsauger....). Die würde ich gern gebraucht besorgen, so, dass wir uns nicht in Unkosten stürzen. Ich freu mich mega drauf die Wohnung einzurichten und wohnlich zu machen, wäre nice, wenn wir da auf einer Wellenlänge sind und zu dritt den Flohmarkt unsicher machen können! :)Meldet euch gern einfach über WG gesucht bei mir, schreibt mir ein bisschen was über euch und sagt mir eure Lieblingsserie und Lieblingsmusik! Schickt mir außerdem gern all eure Plattformen, auf denen man euch so stalken kann :D Instagram, Facebook, Tumblr, Pinterest ... whatever it is, dann kann ich mir auch schonmal ein Bild machen.Ich schreibe euch dann so schnell wie möglich zurück, damit wir uns persönlich kennenlernen können. Bitte beachtet, dass ich ggf. nicht alle Anfragen beantworten kann! Ich freue mich sehr auf eure Nachrichten!"
5000330,31.1765,100,430,60326,Frankfurt am Main Gallusviertel,Frankenallee,17,"Dieses Angebot umfasst 1 möbliertes Zimmer ( 17 m²), das sich in einem netten Haus im besten Gallus befindet.Ausstattung:- Vollmöbliert- Sehr gepflegte 3er WG- Im Zimmer befindet sich eine eigene Küchenzeile- Möblierung: Ikea- Laminatboden- Bad mit Wanne- Seperates Gäste WC- Pauschalmiete (ohne Strom)- Eigener Stromzähler: Der Stromverbrauch wird direkt an den Energie-versoger gezahlt- Zentrale Lange- Im Erdgeschoss befindet sich eine ReinigungDas Bad und das Gäste WC werden gemeinschatlich genutzt.Am besten, Sie rufen mich gleich an, ich freue mich auf Ihren Anruf!Das Gallus-Viertel ist ein aufstrebender Stadtteil und besticht durch seine multikulturellen Anwohner mit einem besonderen Charme.Der Hauptbahnhof und City sind mit den öffentlichen Verkehrsmitteln und mit dem Auto sehr gut zu erreichen.S-Bahn Linie:Hastestelle GalluswarteS3, S4, S5, S6Geschäfte des täglichen bedarfs sind in Laufnähe.Ein Rewe Supermarktbefindet sich direkt vor der Haustür.Das Angebot erfolgt vorbehaltlich der Zwischenvermietung an Dritte.Es handelt sich um ein möbliertes Zimmer in einer Zweck WG mit gemeinschaftlicher Badbenutzung.Im Zimmer haben Sie Ihre eigene Küchenzeile.Die Mindestvertragslaufzeit beträgt 3 Monate, maximal 6 Monate. Der Mietvertrag kann jedoch jederzeit verlängert werden.Wann sind Sie in Frankfurt? Gerne vereinbaren wir einen Besichtigungstermin mit Ihnen.Bei Interesse ist es hilfreich folgende Unterlagen zur Verfügung zu haben:- Kopie vom Personalausweis oder Reisepass- Gehaltsnachweis oder Arbeits-/PraktikumsvertragSie können nicht vorher nach Frankfurt kommen, da der Weg zu weit ist?Dann rufen Sie uns an, Sie können das Zimmer auch anmieten, ohne es vorher zu besichtigen.Für freuen uns auf Ihre Email oder rufen Sie uns an!Alle Aussagen erfolgen unter der Aussage des Eigentümers und sind ohne Gewähr."
1009679,16.0000,0,192,50676,Köln Altstadt-Süd,Kaygasse,12,"Hallo Mädels!Ich suche eine nette Nachmieterin für mein Zimmer im Studentenwohnheim Haltestelle Poststrasse. (zwischen Neumarkt und Barbarrossaplatz) Das Zimmer ist hell, die Mitbewohnerin sehr nett und die Miete ist sobillig!! Wenn du dafür interessierst, melde dich bitte per e-mail: PS: entschuldigung für mein deutsch.. ich bin französich und ich hab bestimmt mehrere Felhler gemacht..! LGPerrine"
3001223,12.0000,0,300,0,Köln Lindenthal,"",25,"Hallo, ich suche für eine 2er WG eine/n Mitbewohner/in. Ich möchte gerne eine Wohnung mit großer gemütlicher Küche und wichtig ist ein Balkon. Außerdem eine Zentrale Lage.Lass uns gemeinsam suchen und finden.DieGröße der Wohnung und der Zimmer sowie alles weitere können wir gemeinsam bestimmen.Der Bezugstermin kann dieses oder nächstes Jahr erfolgen, ich bin da sehr flexibel.Meld dich, bis dahin !!!"
